Unnamed: 0,CPU cores,CPU freq,CPU model,RAM,ROM,SIM cards,battery,brand,charging port,comments,front camera,model,month,price,rear camera,rear camera specs,resolution,screen material,screen size,weight,year
43663115770,,,麒麟980,,,,4200.0,,Type-C,1400.0,,华为 mate20 pro,10月,5099.0,3.0,,729589.0,OLED,6.39,189,2018年
31549787770,四核,,,3.0,32.0,2个,3000.0,XIAOMI,Micro USB,4600.0,500万像素,红米6A,6月,618.0,1.0,1300万像素,1036800.0,,5.45,145,2018年
6513853,,,,,,2个,1600.0,,Micro USB,40000.0,,E209J,1月,168.0,1.0,30万像素,76800.0,,2.31,105,2018年
39912025175,,,Helio P35,,,2个,3000.0,XIAOMI,Micro USB,3200.0,,Play,12月,786.0,2.0,,2462400.0,,5.84,150,2018年
44242885673,,,骁龙710,,,2个,3680.0,OPPO,Type-C,2600.0,,Reno,4月,2599.0,2.0,,754689.0,AMOLED,6.4,185,2019年
32475276897,,,,4.0,64.0,2个,3750.0,HUAWEI,Micro USB,200.0,1600万像素,荣耀8x,9月,1059.0,2.0,2000万像素,2527200.0,IPS,6.5,175,2018年
100002069408,八核,2.8GHz,骁龙845,8.0,128.0,2个,3800.0,nubia,Type-C,35000.0,800万像素,红魔Mars,11月,2099.0,1.0,1600万像素,2332800.0,TFT,6.0,193,2018年
33563702037,,,,4.0,64.0,2个,4000.0,,,1900.0,,,10月,979.0,,,699383.0,,6.26,167,2018年
48701716291,,,,,,2个,4035.0,OPPO,Type-C,2500.0,,OPPO RenoZ,6月,2299.0,2.0,,2527200.0,AMOLED,6.4,186,2019年
31770186750,八核,,麒麟710,6.0,128.0,2个,3750.0,HUAWEI,Micro USB,4900.0,1600万像素,荣耀8X,9月,1488.0,2.0,2000万像素,2527200.0,IPS,6.5,175,2018年
48478833016,,,骁龙439,,,2个,4000.0,XIAOMI,Micro USB,700.0,,红米7A,5月,539.0,1.0,,655599.0,,5.45,165,2019年
50123283194,,,麒麟980,8.0,128.0,2个,3500.0,HUAWEI,Type-C,100.0,,nova 5 Pro,,2999.0,,,754689.0,OLED,6.39,171,2019年
51077361335,,,骁龙450,,,2个,4000.0,HUAWEI,Micro USB,4700.0,,华为畅享9,12月,918.0,2.0,,1094400.0,TFT,6.26,168,2018年
40232270288,,,骁龙425,3.0,32.0,2个,,,,6500.0,,0,12月,799.0,,,596120.0,TFT,6.2,0,2018年
100005231376,八核,"1.8GHz,1.6GHz",,6.0,64.0,2个,5000.0,SAMSUNG,Type-C,2400.0,1600万像素,SM-A3050/A3058,5月,1499.0,3.0,1300万+500万+500万像素,1123200.0,AMOLED,6.4,174,2019年
46068658080,,,骁龙710,,,2个,3765.0,OPPO,Type-C,2500.0,,Reno,4月,2999.0,2.0,,2527200.0,AMOLED,6.4,185,2019年
5237558,,,MT6737,,,2个,3000.0,,Type-C,19000.0,,ZTE tech 上海中兴 F5,6月,699.0,1.0,,921600.0,TFT,5.5,161,2017年
48451817721,,,,,,2个,3765.0,OPPO,Type-C,2500.0,,K3,6月,1599.0,2.0,,2527200.0,AMOLED,6.5,191,2019年
100001768501,,,,,,2个,1600.0,Philips,Micro USB,25000.0,,E331K,12月,199.0,1.0,30万像素,76800.0,TFT,2.4,110,2018年
100000856861,八核,2.8GHz,骁龙845,8.0,128.0,2个,3800.0,,Type-C,31000.0,,努比亚X,10月,2399.0,2.0,2400万+1600万像素,2462400.0,TFT,6.26,182,2018年
29277529943,,,,,,2个,3400.0,,Type-C,300.0,,Emily-AL00B,3月,2649.0,2.0,,596120.0,TFT,5.8,165,2018年
48922339551,,,,,,,,,,2600.0,,,,6498.0,,,,,,,
49205922984,,,麒麟980,8.0,128.0,2个,3500.0,HUAWEI,Type-C,100.0,,nova 5 Pro,,2999.0,,,697416.0,OLED,,7,2019年
46560551092,,,骁龙710,,,2个,3765.0,OPPO,Type-C,2100.0,,OPPOK3,6月,1899.0,2.0,,2527200.0,AMOLED,6.5,191,2019年
100002493099,八核,2.84GHz,骁龙855,8.0,128.0,2个,4000.0,,Type-C,83000.0,2000万像素,黑鲨游戏手机 2,3月,2999.0,2.0,4800万+1200万像素,2527200.0,AMOLED,6.39,205,2019年
51017743883,,,,,,2个,4000.0,,Type-C,100.0,,nova 5i,6月,2199.0,4.0,,737156.0,LTPS,6.4,178,2019年
34865935906,,,,,,2个,3000.0,XIAOMI,Micro USB,1800.0,,红米6A,6月,506.8,1.0,,1036800.0,,5.45,145,2018年
44880206259,,,麒麟710,,,2个,3400.0,HUAWEI,Micro USB,200.0,,畅享 9S,3月,1299.0,3.0,,754689.0,TFT LCD（IPS）,6.21,160,2019年
6376446,八核,2.2GHz+1.8GHz,骁龙660,4.0,64.0,2个,3800.0,NOKIA,Type-C,62000.0,1600万像素,Nokia 7 Plus,2月,1499.0,2.0,1300万+1200万像素,2332800.0,IPS,6.0,186,2018年
47436039698,,,骁龙660,,,2个,3260.0,vivo,Micro USB,800.0,,Z3x,5月,1198.0,2.0,,2462400.0,,6.26,150,2019年
17213821693,,,,,,2个,4000.0,HUAWEI,Type-C,900.0,,HUAWEI P20 Pro,4月,3388.0,,,596120.0,,6.1,180,2018年
44102280375,,,麒麟710,4.0,128.0,2个,3400.0,,Micro USB,600.0,,华为畅享 9S,3月,1699.0,,,697416.0,TFT LCD（IPS）,6.21,160,2019年
33955078555,八核,,骁龙660,4.0,64.0,2个,3350.0,XIAOMI,Type-C,2600.0,2400万像素,小米8青春版,9月,1029.0,2.0,1200+500万像素,2462400.0,,6.26,169,2018年
34364114212,八核,,,4.0,64.0,2个,4000.0,HUAWEI,Micro USB,900.0,800万像素,荣耀畅玩8C,10月,958.0,2.0,1300+200万像素,1094400.0,IPS,6.26,167,2018年
47690321217,,,麒麟980,8.0,128.0,2个,3750.0,HUAWEI,Micro USB,200.0,,荣耀20,6月,2699.8,,,754689.0,TFT LCD（IPS）,6.26,174,2019年
5179862,,,,,,2个,1200.0,NOKIA,Micro USB,84000.0,,诺基亚3310,6月,399.0,1.0,200万像素,,,2.4,82,2017年
27683807848,八核,,,,,2个,3060.0,NOKIA,Type-C,8900.0,1600万像素,X6,5月,999.0,2.0,1600万+500万像素,2462400.0,IPS,5.8,153,2018年
100002718669,八核,2×Cortex A76 2.6GHz+ 2×Cortex A76 1.92GHz  + 4×Cortex A55 1.8GHz ,麒麟980,6.0,64.0,2个,4000.0,HUAWEI,Type-C,27000.0,2400万像素,Mate 20,10月,3999.0,3.0,1600万像素+1200万像素+800万像素,2423520.0,TFT,6.53,188,2018年
34639075891,,,,,,2个,4200.0,HUAWEI,Type-C,3600.0,,mate20pro,10月,5099.0,4.0,,596120.0,,6.39,,2018年
100005989684,八核,2*Cortex-A76 Based 2.6GHz+ 2*Cortex-A76 Based 1.92GHz+ 4*Cortex-A55 1.8GHz,麒麟980,8.0,128.0,2个,4200.0,HUAWEI,Type-C,51000.0,3200万像素,HUAWEI P30 Pro,4月,5488.0,4.0,4000万+2000万+800万像素,2527200.0,OLED,6.47,192,2019年
43532040192,,,麒麟710,,,2个,3340.0,HUAWEI,Type-C,1100.0,,nova 4e,3月,1965.0,3.0,,746545.0,TFT LCD（IPS）,6.15,159,2019年
48272986089,,,麒麟980,,,2个,4000.0,,Type-C,100.0,,,6月,3199.0,4.0,,2527200.0,,6.26,182,2019年
45143932478,,,MT6765,3.0,64.0,2个,3020.0,,Micro USB,500.0,,华为畅享9e,3月,999.0,,,748370.0,,6.088,150,2019年
5606834,十核,2.5,,4.0,128.0,1个,3100.0,Meitu,Type-C,44000.0,500万像素,美图M8s,,899.0,1.0,2100万像素,2073600.0,AMOLED,5.2,168,2017年
50429004829,,,,,,2个,4000.0,HUAWEI,Type-C,100.0,,nova 5i,6月,2199.0,4.0,,737156.0,,6.4,178,2019年
5204046,单核,260MHz,MT6261D,,,2个,,K-Touch,Micro USB,160000.0,,T2,6月,79.0,1.0,8万像素,76800.0,TFT,2.4,102,2018年
34616941476,,,,,,,,,,700.0,,iPhone XR,,5499.0,,,596120.0,,,,2018年
100004881818,八核,2*Cortex-A76 Based 2.6GHz+ 2*Cortex-A76 Based 1.92GHz+ 4*Cortex-A55 1.8GHz,麒麟980,8.0,128.0,2个,4200.0,HUAWEI,Type-C,51000.0,3200万像素,HUAWEI P30 Pro,4月,5688.0,4.0,4000万+2000万+800万像素,2527200.0,OLED,6.47,192,2019年
34608562757,,,,4.0,64.0,2个,3600.0,,,1300.0,,魅族 Note8,10月,789.0,,,659074.0,,6.0,168,2018年
39876896795,,,,,,2个,3750.0,HUAWEI,Type-C,800.0,,VCE-AL00,12月,2799.0,3.0,,737156.0,LCD,6.4,172,2018年
100004881816,八核,2*Cortex-A76 Based 2.6GHz+ 2*Cortex-A76 Based 1.92GHz+ 4*Cortex-A55 1.8GHz,麒麟980,8.0,128.0,2个,4200.0,HUAWEI,Type-C,32000.0,3200万像素,HUAWEI P30 Pro,4月,5488.0,4.0,4000万+2000万+800万像素,2527200.0,OLED,6.47,192,2019年
6737352,八核,4 ×Cortex A73 2.36 GHz + 4 × Cortex A53 1.8 GHz,麒麟970,6.0,128.0,2个,3400.0,,Type-C,66000.0,2400万像素,HUAWEI P20 ,4月,3888.0,2.0,1200万像素,,TFT,5.8,165,2018年
48398715229,,,骁龙710,,,2个,3765.0,,Type-C,1700.0,,K3,5月,1899.0,2.0,,754689.0,AMOLED,6.5,191,2019年
100005990586,八核,2*Cortex-A76 Based 2.6GHz+ 2*Cortex-A76 Based 1.92GHz+ 4*Cortex-A55 1.8GHz,麒麟980,8.0,128.0,2个,3650.0,HUAWEI,Type-C,66000.0,3200万像素,HUAWEI P30,4月,4288.0,3.0,4000+1600+800万像素,2527200.0,OLED,6.1,165,2019年
100003621719,八核,2.2 GHz,骁龙710,6.0,64.0,2个,5000.0,vivo,Micro USB,37000.0,1600万像素,Z5x,5月,1598.0,3.0,1600万+800万+200万像素,2527200.0,LCD,6.53,204,2019年
50990659703,,,麒麟710,,,2个,4000.0,HUAWEI,Type-C,100.0,,nova 5i,6月,1999.0,4.0,,737156.0,LTPS,6.4,178,2019年
33609951757,,,,,,2个,,MEIZU,Micro USB,4000.0,,魅族V8,9月,675.0,1.0,,655599.0,,5.7,,2018年
17882833445,,,,,,2个,3340.0,,Micro USB,8100.0,,荣耀畅玩7X,10月,1128.0,2.0,,659074.0,,,165,2017年
47229662411,,,骁龙450,,,2个,4000.0,HUAWEI,Micro USB,300.0,,华为畅享9,12月,999.0,2.0,,699383.0,,6.26,168,2018年
43735560540,,,骁龙632,,,2个,4000.0,XIAOMI,Micro USB,1800.0,,红米7,3月,868.0,2.0,,699383.0,,6.26,180,2019年
17250543584,四核,,,3.0,32.0,2个,3020.0,HUAWEI,Micro USB,10000.0,500万像素,畅享7,,778.0,1.0,1300万像素,,,5.0,,2017年
3860259,,,,,,2个,1530.0,Philips,Micro USB,51000.0,,E311,2月,229.0,1.0,30万像素,76800.0,,2.4,112,2017年
8184520,,,,,,2个,1050.0,Philips,Micro USB,20000.0,,E163K,7月,139.0,1.0,30万像素,76800.0,TFT,1.77,83,2018年
100003621713,八核,2.2 GHz,骁龙710,6.0,128.0,2个,5000.0,vivo,Micro USB,19000.0,1600万像素,Z5x,5月,1798.0,3.0,1600万+800万+200万像素,2527200.0,LCD,6.53,204,2019年
32943757462,,,,,,,,,,10000.0,700万像素,XS,,8139.0,2.0,双1200万像素,,,,,2018年
100003336101,八核,2.2GHz,骁龙710,4.0,64.0,2个,4050.0,lenovo,Type-C,10000.0,1600万像素,Lenovo Z6 青春版,5月,1099.0,3.0,1600万+800万+500万像素,2527200.0,LTPS,6.3,164,2019年
100000322417,,,MT6261D,,,2个,1300.0,Philips,Micro USB,47000.0,,Philips E256S,9月,288.0,1.0,30万像素,76800.0,TFT,2.4,120,2018年
49219309851,,,骁龙675,,,2个,4000.0,MEIZU,Type-C,300.0,,16XS,5月,1699.0,3.0,,790127.0,AMOLED,6.2,165,2019年
41256184202,,,麒麟710,6.0,128.0,2个,3750.0,HUAWEI,Micro USB,10000.0,,荣耀8X,9月,1499.0,,,697416.0,IPS,6.5,175,2018年
100003621715,八核,2.2 GHz,骁龙710,6.0,128.0,2个,5000.0,vivo,Micro USB,12000.0,1600万像素,Z5x,5月,1798.0,3.0,1600万+800万+200万像素,2527200.0,LCD,6.53,204,2019年
29356051795,八核,,,4.0,64.0,2个,3000.0,XIAOMI,Micro USB,5400.0,500万像素,红米 6,6月,835.0,2.0,1200万+500万像素,1036800.0,,5.45,146,2018年
50895453979,,,麒麟710,,,2个,4000.0,,Type-C,80.0,,,6月,1999.0,4.0,,737156.0,,6.4,,2019年
35589691455,八核,,麒麟980,6.0,128.0,2个,5000.0,,Type-C,300.0,2400万像素,Mate 20 X,10月,4499.0,3.0,4000万+2000万+800万像素,2423520.0,OLED,7.2,232,2018年
48676863457,,,,,,2个,4035.0,OPPO,Type-C,700.0,,Reno,5月,2299.0,2.0,,697416.0,AMOLED,6.4,186,2019年
50384986926,,,麒麟980,,,2个,3500.0,,Type-C,700.0,,nova 5 Pro,6月,2999.0,4.0,,754689.0,OLED,6.39,171,2019年
47824369628,,,骁龙710,,,2个,3765.0,OPPO,Type-C,800.0,,OPPO K3,6月,1899.0,2.0,,754689.0,AMOLED,6.5,191,2019年
47385538699,八核,0,麒麟970,6.0,64.0,2个,3400.0,HUAWEI,Type-C,400.0,2400万像素,P20,4月,2888.0,2.0,2000+1200万像素,,TFT,5.8,165,2018年
27393700032,,,,6.0,128.0,2个,3400.0,,Type-C,9700.0,,荣耀10,,1869.0,,,683880.0,,5.84,153,2018年
42304136851,,,,,,,,Apple,Lightning（iPhone）,1500.0,,iPhoneXR,,5758.0,,,726002.0,LCD,6.1,194,2018年
46716687186,,,,,,2个,4000.0,HUAWEI,Micro USB,1200.0,800万像素,华为畅享9,12月,1299.0,2.0,1300+200万像素,1094400.0,TFT,6.26,168,2018年
100001247225,八核,2.2 GHz,骁龙710,6.0,64.0,2个,3350.0,lenovo,Type-C,10000.0,1600万+800万像素,Lenovo Z5 Pro,11月,1298.0,2.0,2400万+1600万像素,2527200.0,Super AMOLED,6.39,210,2018年
44098076278,,,,,,2个,3940.0,vivo,Micro USB,2900.0,,S1,3月,1998.0,3.0,,2527200.0,,6.53,189,2019年
100004268906,八核,2×Cortex A76 2.6GHz + 2×Cortex A76 1.92GHz + 4×Cortex A55 1.8GHz,麒麟980,8.0,256.0,2个,5000.0,HUAWEI,Type-C,20000.0,2400万像素,Mate 20 X,10月,5999.0,3.0,4000万+2000万+800万像素,2423520.0,OLED,7.2,232,2018年
30189924133,,,,,,2个,2900.0,XIAOMI,Micro USB,9700.0,,红米6A,6月,578.0,1.0,,,,5.45,145,2018年
100002624532,四核,四核1.5GHz,,0.5,4.0,2个,1700.0,Philips,Micro USB,29000.0,30万像素,E289,12月,399.0,1.0,200万像素,76800.0,TFT,2.4,158,2018年
45072589334,,,麒麟710F,6.0,64.0,2个,3400.0,HUAWEI,Micro USB,100.0,,荣耀20i,4月,1399.0,,,697416.0,TFT LCD（IPS）,6.21,164,2019年
35820954116,,,,,,2个,3500.0,OPPO,Type-C,9600.0,,R17,8月,2499.0,2.0,,697416.0,AMOLED,6.4,182,2018年
30204603609,八核,0,麒麟970,6.0,128.0,2个,,HUAWEI,Type-C,10000.0,2400万像素,0,7月,2288.0,2.0,2400万+1600万像素,2527200.0,TFT,6.3,0,2018年
100003336093,八核,最高1.8GHz,骁龙636,6.0,64.0,2个,3300.0,lenovo,Type-C,170000.0,800万像素,Lenovo Z5,6月,1098.0,2.0,1600+800万像素,2425680.0,IPS,6.2,165,2018年
42286472255,八核,,骁龙660,4.0,128.0,2个,5000.0,HUAWEI,Micro USB,300.0,800万像素,畅享 MAX,10月,1168.0,2.0,1600+200万像素,2423520.0,TFT,,210,2018年
49897758329,,,,6.0,128.0,2个,3750.0,,,0.0,1300万像素,荣耀V10,11月,1699.0,2.0,1600万像素,,,5.99,172,2017年
100003713556,八核,"2.8GHz,2.4GHz,1.7GHz",骁龙855,8.0,128.0,2个,3400.0,SAMSUNG,Type-C,15000.0,1000万像素,SM-G9730,2月,5999.0,3.0,1600万+1200万+1200万像素,4377600.0,Dynamic AMOLED,6.1,157,2019年
48278314597,,,,,,2个,3750.0,,Type-C,800.0,,荣耀20,6月,2999.0,4.0,,754689.0,TFT LCD（IPS）,6.26,174,2019年
8396457,,,,,,2个,1050.0,Philips,Micro USB,10000.0,,E163K,7月,139.0,1.0,30万像素,76800.0,TFT,1.77,83,2018年
49639975631,,,骁龙439,,,2个,4000.0,,Type-C,300.0,,红米7A,5月,568.0,1.0,,655599.0,,5.45,165,2019年
41386209571,,,骁龙450,,,2个,4000.0,,Micro USB,3900.0,,华为畅享9,12月,1018.0,,,699383.0,TFT,6.26,168,2018年
26152373867,八核,,,3.0,32.0,2个,3000.0,HUAWEI,Micro USB,6600.0,800万像素,荣耀畅玩7C,3月,739.0,2.0,200万像素,1036800.0,IPS,5.99,164,2018年
41854959135,,,骁龙855,,,2个,3300.0,XIAOMI,Type-C,1700.0,,小米9,2月,3388.0,3.0,,697416.0,AMOLED,6.39,173,2019年
34130047334,,,骁龙660,4.0,64.0,2个,3600.0,OPPO,Micro USB,9900.0,,K1,10月,1199.0,,,697416.0,OLED,6.4,156,2018年
27397838806,,,,,,2个,3400.0,HUAWEI,Type-C,1700.0,,荣耀10,4月,1818.8,2.0,,2462400.0,IPS,5.84,153,2018年
100001263554,八核,2×Cortex A76 2.6GHz+ 2×Cortex A76 1.92GHz  + 4×Cortex A55 1.8GHz ,麒麟980,6.0,128.0,2个,4000.0,HUAWEI,Type-C,94000.0,2400万像素,Mate 20,10月,4499.0,3.0,1600万像素+1200万像素+800万像素,2423520.0,TFT,6.53,188,2018年
100003978326,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,6.0,128.0,2个,4000.0,HUAWEI,Type-C,110000.0,2500万像素,荣耀V20,12月,3599.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
100003828128,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,6.0,128.0,2个,4000.0,HUAWEI,Type-C,110000.0,2500万像素,荣耀V20,12月,3199.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
41635552496,八核,,骁龙855,6.0,128.0,2个,3300.0,XIAOMI,Type-C,900.0,2000万像素,小米9,2月,2788.0,3.0,4800万+1600万+1200万像素,2527200.0,AMOLED,6.39,173,2019年
47784762875,,,,6.0,128.0,2个,3400.0,,Micro USB,100.0,,麦芒 8,6月,1899.0,,,697416.0,TFT LCD（IPS）,6.21,160,2019年
44244982669,,,骁龙710,,,2个,3680.0,OPPO,Type-C,1300.0,,OPPO Reno ,4月,2599.0,2.0,,697416.0,AMOLED,6.4,185,2019年
28476213025,四核,4*1.5GHz,,2.0,16.0,2个,3020.0,HUAWEI,Micro USB,7000.0,500万像素,荣耀畅玩7,,470.0,1.0,1300万像素,1036800.0,IPS,,142,2018年
26698069753,,,麒麟710,,,2个,3400.0,HUAWEI,Micro USB,9500.0,,华为畅享9s,3月,1299.0,,,754689.0,TFT LCD（IPS）,6.21,160,2019年
100001214519,,,,,,2个,1000.0,Philips,Micro USB,8600.0,,E108,10月,99.0,,,76800.0,TFT,1.77,72,2018年
47270721646,,,麒麟980,,,2个,3650.0,,Type-C,200.0,,HUAWEI P30,4月,4288.0,3.0,,697416.0,OLED,6.1,165,2019年
100005297794,八核,2.2,骁龙710,6.0,64.0,2个,4045.0,realme,Micro USB,37000.0,2500万像素,realme X青春版,5月,1299.0,2.0,1600万+500万像素,2527200.0,IPS,6.3,172,2019年
41537643985,,,,3.0,32.0,2个,3020.0,HUAWEI,Micro USB,1200.0,,畅玩8A,1月,749.0,,,596120.0,,,150,2019年
48733130720,,,麒麟980,,,2个,3750.0,,Type-C,1800.0,,荣耀20,6月,2999.0,4.0,,754689.0,TFT LCD（IPS）,6.26,174,2019年
33794483772,八核,,骁龙845,,,2个,3000.0,XIAOMI,Type-C,1000.0,2000万像素,小米8探索版,7月,1898.0,2.0,双1200万像素,,,6.21,177,2018年
100003828130,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,6.0,128.0,2个,4000.0,HUAWEI,Type-C,70000.0,2500万像素,荣耀V20,12月,3199.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
6274982,单核,260,,,,1个,4000.0,K-Touch,Micro USB,38000.0,,Q31C,,168.0,1.0,8万像素,76800.0,TFT,2.4,195,2018年
50624349685,,,,,,2个,4000.0,HUAWEI,Type-C,50.0,,nova 5i,6月,2199.0,4.0,,2494800.0,LTPS,6.4,178,2019年
34487179057,,,骁龙660,4.0,128.0,2个,5000.0,HUAWEI,Micro USB,1700.0,,畅享 MAX,10月,1349.0,,,2419200.0,TFT,,210,2018年
41895956644,,,骁龙712,6.0,64.0,2个,3070.0,XIAOMI,Type-C,700.0,,小米9SE,2月,1748.0,,,697416.0,,5.97,155,2019年
48923605880,,,,,,,,,,2200.0,,,,5648.0,,,,,,,
5455950,八核,2.35GHz 1.9GHz,骁龙835,6.0,64.0,2个,3300.0,SAMSUNG,Type-C,3900.0,800万像素,Galaxy Note8,9月,3499.0,2.0,双1200万像素,,Super AMOLED,6.3,195,2017年
7008982,八核,4 ×Cortex A73 2.36 GHz + 4 × Cortex A53 1.8 GHz,麒麟970,6.0,64.0,2个,3400.0,HUAWEI,Type-C,53000.0,2400万像素,华为P20,4月,3488.0,2.0,2000+1200万像素,2419200.0,TFT,5.8,165,2018年
100003978308,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,6.0,128.0,2个,4000.0,HUAWEI,Type-C,60000.0,2500万像素,荣耀V20,12月,3599.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
47786450265,,,骁龙855,,,2个,4000.0,XIAOMI,Type-C,200.0,,K20PRO,5月,2799.0,3.0,,754689.0,,6.39,191,2019年
100001008467,八核,2×Cortex A76 2.6GHz+ 2×Cortex A76 1.92GHz  + 4×Cortex A55 1.8GHz ,麒麟980,6.0,64.0,2个,4000.0,HUAWEI,Type-C,49000.0,2400万像素,Mate 20,10月,3999.0,3.0,1600万像素+1200万像素+800万像素,2423520.0,TFT,6.53,188,2018年
45474024005,,,麒麟980,,,2个,4200.0,,Type-C,400.0,,HUAWEI P30 Pro,4月,5988.0,3.0,,697416.0,OLED,6.47,192,2019年
100003497790,,,,,64.0,1个,,Apple,Lightning（iPhone）,160000.0,700万像素,iPhone 8,9月,3838.0,1.0,1200万像素,1000500.0,,4.7,148,2017年
100001008489,八核,2×Cortex A76 2.6GHz+ 2×Cortex A76 1.92GHz  + 4×Cortex A55 1.8GHz ,麒麟980,6.0,128.0,2个,4000.0,HUAWEI,Type-C,46000.0,2400万像素,Mate 20,10月,4499.0,3.0,1600万像素+1200万像素+800万像素,2423520.0,TFT,6.53,188,2018年
100003828124,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,6.0,128.0,2个,4000.0,HUAWEI,Type-C,45000.0,2500万像素,荣耀V20,12月,3199.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
2195032,,,,,,2个,2070.0,Philips,Micro USB,13000.0,,E170,7月,199.0,1.0,30万像素,76800.0,TFT,2.4,106,2015年
26932618119,八核,,,4.0,32.0,2个,3340.0,HUAWEI,Micro USB,12000.0,800万像素,,10月,999.0,2.0,1600+200万像素,2332800.0,,,165,2017年
17286186378,八核,,,4.0,32.0,2个,4000.0,HUAWEI,Micro USB,700.0,800万像素,荣耀 畅玩8C,,802.0,1.0,1300+200万像素,,,6.26,167,2018年
32475467026,,,麒麟710,,,2个,3750.0,,,4500.0,,荣耀8X,9月,1088.0,,,697416.0,IPS,6.5,175,2018年
47766223925,,,麒麟980,,,2个,4000.0,HUAWEI,Type-C,100.0,,荣耀20PRO,6月,3229.0,4.0,,2527200.0,,6.26,182,2019年
26660995455,,,麒麟970,6.0,64.0,2个,3400.0,,Type-C,3200.0,2400万像素,Emily-AL00B,3月,2788.0,2.0,1200万像素,,TFT,5.8,165,2018年
40351503262,,,麒麟980,,,2个,4000.0,HUAWEI,Type-C,2500.0,,荣耀V20,12月,2899.8,1.0,,2494800.0,IPS,6.4,180,2018年
20911711672,,,,6.0,64.0,2个,3750.0,HUAWEI,,3400.0,,荣耀V10,,1968.0,,,659074.0,,5.99,172,2017年
45637881263,八核,,麒麟710F,,,2个,3400.0,HUAWEI,Micro USB,100.0,3200万像素,荣耀20i,4月,1288.0,3.0,2400万+800万+200万像素,2527200.0,IPS,6.21,164,2019年
16588283650,,,,,,1个,,,Lightning（iPhone）,1500.0,,,9月,4579.0,,,596120.0,,5.5,,2017年
100002582633,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,6.0,128.0,2个,4000.0,HUAWEI,Type-C,38000.0,2500万像素,荣耀V20,12月,3599.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
43734948548,,,麒麟710,,,2个,3340.0,,Type-C,2000.0,,nova 4e 手机,3月,1999.0,3.0,,2496960.0,LTPS,6.15,159,2019年
100001263564,八核,2×Cortex A76 2.6GHz+ 2×Cortex A76 1.92GHz  + 4×Cortex A55 1.8GHz ,麒麟980,6.0,128.0,2个,4000.0,HUAWEI,Type-C,28000.0,2400万像素,Mate 20,10月,4499.0,3.0,1600万像素+1200万像素+800万像素,2423520.0,TFT,6.53,188,2018年
100001263538,八核,2×Cortex A76 2.6GHz+ 2×Cortex A76 1.92GHz  + 4×Cortex A55 1.8GHz ,麒麟980,6.0,64.0,2个,4000.0,HUAWEI,Type-C,27000.0,2400万像素,Mate 20,10月,3999.0,3.0,1600万像素+1200万像素+800万像素,2423520.0,TFT,6.53,188,2018年
32503898295,,,麒麟710,,,2个,3750.0,HUAWEI,Micro USB,2500.0,,荣耀8X,9月,1599.0,2.0,,2527200.0,IPS,6.5,175,2018年
100003828120,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,8.0,128.0,2个,4000.0,HUAWEI,Type-C,33000.0,2500万像素,荣耀V20,12月,3699.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
100002582631,八核,2×Cortex-A76 Based 2.6GHz+ 2×Cortex-A76 Based 1.92GHz  + 4×Cortex-A55 1.8GHz,麒麟980,8.0,128.0,2个,4000.0,HUAWEI,Type-C,33000.0,2500万像素,荣耀V20,12月,4099.0,2.0,4800万像素,2494800.0,IPS,6.4,180,2018年
29225162472,,,Helio A22,,,2个,3000.0,XIAOMI,Micro USB,24000.0,,红米6A,6月,515.0,1.0,,1036800.0,,5.45,145,2018年
33552558715,,,,,,2个,3200.0,,,1100.0,500万像素,魅族V8,9月,675.0,,1300万像素,1036800.0,,5.7,145,2018年
40144008005,,,骁龙450,,,2个,4230.0,OPPO,Micro USB,7000.0,,OPPO A5,12月,799.0,2.0,,596120.0,TFT,6.2,168,2018年
26652299286,,,,,,2个,4000.0,,Type-C,2900.0,,CLT-AL00,4月,3398.0,3.0,,,OLED,6.1,180,2018年
48436699752,,,,,,2个,4035.0,OPPO,Type-C,1300.0,,OPPO Reno Z,6月,2299.0,2.0,,754689.0,AMOLED,6.4,186,2019年
